# i, j, E_i, E_j
4.000000000000000000e+01 2.500000000000000000e+01 3.742432330749790367e-04 9.643835925676486759e-07
4.000000000000000000e+01 2.600000000000000000e+01 3.715983132633465802e-04 2.293982149777652052e-05
4.000000000000000000e+01 2.700000000000000000e+01 3.639866343884128486e-04 4.399412180071003362e-05
4.000000000000000000e+01 2.800000000000000000e+01 3.519310162758185721e-04 6.332115543869368084e-05
4.000000000000000000e+01 2.900000000000000000e+01 3.361211494292815462e-04 8.028059984256587407e-05
4.000000000000000000e+01 3.000000000000000000e+01 3.174496904435720286e-04 9.449340101665279143e-05
4.000000000000000000e+01 3.100000000000000000e+01 2.967683749262243868e-04 1.058019230591273827e-04
4.000000000000000000e+01 3.200000000000000000e+01 2.749371737119863648e-04 1.142585291016057387e-04
4.000000000000000000e+01 3.300000000000000000e+01 2.526414398045986193e-04 1.200661437250295435e-04
4.000000000000000000e+01 3.400000000000000000e+01 2.304810892810753081e-04 1.235512841033810762e-04
4.000000000000000000e+01 3.500000000000000000e+01 2.088601603247140651e-04 1.250711736217575238e-04
4.000000000000000000e+01 3.600000000000000000e+01 1.880977170430976663e-04 1.250218201344022390e-04
4.000000000000000000e+01 3.700000000000000000e+01 1.683518395625048731e-04 1.237600045487242386e-04
4.000000000000000000e+01 3.800000000000000000e+01 1.497324767967257676e-04 1.216249998947655907e-04
4.000000000000000000e+01 3.900000000000000000e+01 1.322392348622932205e-04 1.188985275062159940e-04
4.000000000000000000e+01 4.000000000000000000e+01 1.158575190077758559e-04 1.158570199416891137e-04
4.000000000000000000e+01 4.100000000000000000e+01 1.005006907125187052e-04 1.126888255403005103e-04
4.000000000000000000e+01 4.200000000000000000e+01 8.609092172531091457e-05 1.095708937943178779e-04
4.000000000000000000e+01 4.300000000000000000e+01 7.250830621428997229e-05 1.066359335641768624e-04
4.000000000000000000e+01 4.400000000000000000e+01 5.965352877489608148e-05 1.039926378048585049e-04
4.000000000000000000e+01 4.500000000000000000e+01 4.739799482333714579e-05 1.017139080562983876e-04
4.000000000000000000e+01 4.600000000000000000e+01 3.563583307478310116e-05 9.994533072239572395e-05
4.000000000000000000e+01 4.700000000000000000e+01 2.425630101857321965e-05 9.938362208876573437e-05
4.000000000000000000e+01 4.800000000000000000e+01 1.330177367219569898e-05 1.067002273188961199e-04
4.000000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.138178415730538100e-04
4.100000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -9.293854944432400605e-05
4.100000000000000000e+01 1.000000000000000000e+00 1.199830941294337597e-05 -8.712253025405870322e-05
4.100000000000000000e+01 2.000000000000000000e+00 2.186267669902255668e-05 -8.113254375045894705e-05
4.100000000000000000e+01 3.000000000000000000e+00 3.208164147123698860e-05 -8.156911901199554848e-05
4.100000000000000000e+01 4.000000000000000000e+00 4.259795496510892870e-05 -8.298679348973575834e-05
4.100000000000000000e+01 5.000000000000000000e+00 5.349866913442467603e-05 -8.481792680186861955e-05
4.100000000000000000e+01 6.000000000000000000e+00 6.486033618249237927e-05 -8.694831564492908017e-05
4.100000000000000000e+01 7.000000000000000000e+00 7.678055530916305313e-05 -8.932570137322270011e-05
4.100000000000000000e+01 8.000000000000000000e+00 8.933131465157205259e-05 -9.187038131377111248e-05
4.100000000000000000e+01 9.000000000000000000e+00 1.026027933600420273e-04 -9.448555120155320564e-05
4.100000000000000000e+01 1.000000000000000000e+01 1.166479463634270187e-04 -9.704191451153878394e-05
4.100000000000000000e+01 1.100000000000000000e+01 1.315318330592272307e-04 -9.941021382277792293e-05
4.100000000000000000e+01 1.200000000000000000e+01 1.472645811417223958e-04 -1.013910245306395017e-04
4.100000000000000000e+01 1.300000000000000000e+01 1.638506103429964106e-04 -1.027899009166610917e-04
4.100000000000000000e+01 1.400000000000000000e+01 1.812162217886822491e-04 -1.033653724742924140e-04
4.100000000000000000e+01 1.500000000000000000e+01 1.992649252001300452e-04 -1.028657818436741651e-04
4.100000000000000000e+01 1.600000000000000000e+01 2.177892079855884124e-04 -1.010038006722736078e-04
4.100000000000000000e+01 1.700000000000000000e+01 2.365324207486789714e-04 -9.750926592601402883e-05
4.100000000000000000e+01 1.800000000000000000e+01 2.550995331874677608e-04 -9.212532265683655471e-05
4.100000000000000000e+01 1.900000000000000000e+01 2.730451415987173152e-04 -8.465301370246208854e-05
4.100000000000000000e+01 2.000000000000000000e+01 2.897804501810228922e-04 -7.498307699022337038e-05
4.100000000000000000e+01 2.100000000000000000e+01 3.047118713449138011e-04 -6.312272960900427218e-05
4.100000000000000000e+01 2.200000000000000000e+01 3.171644103138657710e-04 -4.921584092755363401e-05
4.100000000000000000e+01 2.300000000000000000e+01 3.265619588122206521e-04 -3.358683875006045379e-05
4.100000000000000000e+01 2.400000000000000000e+01 3.323712251761285364e-04 -1.669587440313057870e-05
4.100000000000000000e+01 2.500000000000000000e+01 3.342935004758498287e-04 8.670660649242462048e-07
4.100000000000000000e+01 2.600000000000000000e+01 3.321768926746658480e-04 1.843449773723392256e-05
4.100000000000000000e+01 2.700000000000000000e+01 3.261712333071276233e-04 3.534613005246457600e-05
4.100000000000000000e+01 2.800000000000000000e+01 3.165737327486828085e-04 5.101083973575932292e-05
4.100000000000000000e+01 2.900000000000000000e+01 3.039156635300634471e-04 6.496670926323968014e-05
4.100000000000000000e+01 3.000000000000000000e+01 2.887727970598971076e-04 7.689378777660531208e-05
4.100000000000000000e+01 3.100000000000000000e+01 2.718174615566908061e-04 8.664051247754566733e-05
4.100000000000000000e+01 3.200000000000000000e+01 2.536417377673567345e-04 9.420208652899538480e-05
4.100000000000000000e+01 3.300000000000000000e+01 2.348306776447676644e-04 9.969674981843946408e-05
4.100000000000000000e+01 3.400000000000000000e+01 2.158301705925313920e-04 1.033152284648375255e-04
4.100000000000000000e+01 3.500000000000000000e+01 1.970307633280376624e-04 1.053198322363733345e-04
4.100000000000000000e+01 3.600000000000000000e+01 1.786869659868528483e-04 1.059834729571279208e-04
4.100000000000000000e+01 3.700000000000000000e+01 1.610026909746384424e-04 1.055911686804317500e-04
4.100000000000000000e+01 3.800000000000000000e+01 1.440739196267751092e-04 1.043868458343893860e-04
4.100000000000000000e+01 3.900000000000000000e+01 1.279722678349262351e-04 1.026219061839122562e-04
4.100000000000000000e+01 4.000000000000000000e+01 1.126888898417488993e-04 1.005005288348472274e-04
4.100000000000000000e+01 4.100000000000000000e+01 9.820594416365359056e-05 9.820558280114618198e-05
4.100000000000000000e+01 4.200000000000000000e+01 8.445836896800240157e-05 9.587291816781710581e-05
4.100000000000000000e+01 4.300000000000000000e+01 7.138734780835404351e-05 9.363849679240108105e-05
4.100000000000000000e+01 4.400000000000000000e+01 5.889817931854109925e-05 9.158776073150720924e-05
4.100000000000000000e+01 4.500000000000000000e+01 4.691388305096551000e-05 8.979764250967935233e-05
4.100000000000000000e+01 4.600000000000000000e+01 3.532878453267979883e-05 8.825598189514920070e-05
4.100000000000000000e+01 4.700000000000000000e+01 2.404327023909604759e-05 8.642842082930249662e-05
4.100000000000000000e+01 4.800000000000000000e+01 1.279884489846483240e-05 9.478558742327582859e-05
4.100000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.042767110069854272e-04
4.200000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -8.400485879486740450e-05
4.200000000000000000e+01 1.000000000000000000e+00 1.156775143905315232e-05 -7.635803970737507285e-05
4.200000000000000000e+01 2.000000000000000000e+00 2.171730386594290135e-05 -6.962469889988632480e-05
4.200000000000000000e+01 3.000000000000000000e+00 3.187783393898922779e-05 -7.109682769485625535e-05
4.200000000000000000e+01 4.000000000000000000e+00 4.227228486905587981e-05 -7.234399255379774592e-05
4.200000000000000000e+01 5.000000000000000000e+00 5.297980939431958859e-05 -7.379509035875875863e-05
4.200000000000000000e+01 6.000000000000000000e+00 6.407914389702638229e-05 -7.546906677367981185e-05
4.200000000000000000e+01 7.000000000000000000e+00 7.563227194115938008e-05 -7.730666206726960065e-05
4.200000000000000000e+01 8.000000000000000000e+00 8.770697593125611384e-05 -7.924914352135765342e-05
4.200000000000000000e+01 9.000000000000000000e+00 1.003533241060015511e-04 -8.119532992810398614e-05
4.200000000000000000e+01 1.000000000000000000e+01 1.136116467514288408e-04 -8.305183763850277788e-05
4.200000000000000000e+01 1.100000000000000000e+01 1.275018370297324971e-04 -8.468689541598511429e-05
4.200000000000000000e+01 1.200000000000000000e+01 1.420255471383290516e-04 -8.595615501473530262e-05
4.200000000000000000e+01 1.300000000000000000e+01 1.571413525925622625e-04 -8.668017526475459015e-05
4.200000000000000000e+01 1.400000000000000000e+01 1.727794120821320016e-04 -8.668610613072941142e-05
4.200000000000000000e+01 1.500000000000000000e+01 1.888080165723052132e-04 -8.576360404244018354e-05
4.200000000000000000e+01 1.600000000000000000e+01 2.050533027754386896e-04 -8.370970726744952992e-05
4.200000000000000000e+01 1.700000000000000000e+01 2.212592297902660427e-04 -8.031898386938148612e-05
4.200000000000000000e+01 1.800000000000000000e+01 2.371131294632216691e-04 -7.542988163611698878e-05
4.200000000000000000e+01 1.900000000000000000e+01 2.522265478125770193e-04 -6.891145591577708691e-05
4.200000000000000000e+01 2.000000000000000000e+01 2.661621425346326602e-04 -6.070708184845998931e-05
4.200000000000000000e+01 2.100000000000000000e+01 2.784466319945048084e-04 -5.084747411690049377e-05
4.200000000000000000e+01 2.200000000000000000e+01 2.886021605821152041e-04 -3.947707027674048335e-05
4.200000000000000000e+01 2.300000000000000000e+01 2.961920267254618223e-04 -2.683632417503547390e-05
4.200000000000000000e+01 2.400000000000000000e+01 3.008629756092804763e-04 -1.327644933469542769e-05
4.200000000000000000e+01 2.500000000000000000e+01 3.023794967456372180e-04 7.700510911049602766e-07
4.200000000000000000e+01 2.600000000000000000e+01 3.006627729775561376e-04 1.481755432905431519e-05
4.200000000000000000e+01 2.700000000000000000e+01 2.957908058740845716e-04 2.839096187472699411e-05
4.200000000000000000e+01 2.800000000000000000e+01 2.879935921919685908e-04 4.106558566162950459e-05
4.200000000000000000e+01 2.900000000000000000e+01 2.776259231633013223e-04 5.247966415378017314e-05
4.200000000000000000e+01 3.000000000000000000e+01 2.651249887620318229e-04 6.239519904328015044e-05
4.200000000000000000e+01 3.100000000000000000e+01 2.509620735071295015e-04 7.067086376658700958e-05
4.200000000000000000e+01 3.200000000000000000e+01 2.356129760972454096e-04 7.727174518968259707e-05
4.200000000000000000e+01 3.300000000000000000e+01 2.195101510050033325e-04 8.225457655020420103e-05
4.200000000000000000e+01 3.400000000000000000e+01 2.030413968525742905e-04 8.575136978665107417e-05
4.200000000000000000e+01 3.500000000000000000e+01 1.865154284268671697e-04 8.792796901607898008e-05
4.200000000000000000e+01 3.600000000000000000e+01 1.701852720641391730e-04 8.899374778100301898e-05
4.200000000000000000e+01 3.700000000000000000e+01 1.542243738615905091e-04 8.914695818864649957e-05
4.200000000000000000e+01 3.800000000000000000e+01 1.387607546521769366e-04 8.859457675505338350e-05
4.200000000000000000e+01 3.900000000000000000e+01 1.238654303273184509e-04 8.751349772118978410e-05
4.200000000000000000e+01 4.000000000000000000e+01 1.095707726524039948e-04 8.609069627041646914e-05
4.200000000000000000e+01 4.100000000000000000e+01 9.587280451889664467e-05 8.445830466655401261e-05
4.200000000000000000e+01 4.200000000000000000e+01 8.275194421233800376e-05 8.275229743901833085e-05
4.200000000000000000e+01 4.300000000000000000e+01 7.016013564984882210e-05 8.107574391471556005e-05
4.200000000000000000e+01 4.400000000000000000e+01 5.804247802323691760e-05 7.951917304746997138e-05
4.200000000000000000e+01 4.500000000000000000e+01 4.632855228213370253e-05 7.814451327043708719e-05
4.200000000000000000e+01 4.600000000000000000e+01 3.495599289427201556e-05 7.707471791052626154e-05
4.200000000000000000e+01 4.700000000000000000e+01 2.385398602328394030e-05 7.685368245455076117e-05
4.200000000000000000e+01 4.800000000000000000e+01 1.310223681669962320e-05 8.265695707980007234e-05
4.200000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 8.822015177612414522e-05
4.300000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -6.980304656621770141e-05
4.300000000000000000e+01 1.000000000000000000e+00 1.187330142180488063e-05 -6.540522638811580188e-05
4.300000000000000000e+01 2.000000000000000000e+00 2.160599989966251281e-05 -6.082246125052287157e-05
4.300000000000000000e+01 3.000000000000000000e+00 3.163665568776083436e-05 -6.101413800888257001e-05
4.300000000000000000e+01 4.000000000000000000e+00 4.188485953001556993e-05 -6.188481803440539755e-05
4.300000000000000000e+01 5.000000000000000000e+00 5.240600878443039002e-05 -6.301106777389811706e-05
4.300000000000000000e+01 6.000000000000000000e+00 6.324621524683138297e-05 -6.429585309808928868e-05
4.300000000000000000e+01 7.000000000000000000e+00 7.446394076028589734e-05 -6.569786933899296856e-05
4.300000000000000000e+01 8.000000000000000000e+00 8.609732984423741240e-05 -6.714932914892894145e-05
4.300000000000000000e+01 9.000000000000000000e+00 9.818773960695354906e-05 -6.858088038138047873e-05
4.300000000000000000e+01 1.000000000000000000e+01 1.107450620054809204e-04 -6.989340158780783796e-05
4.300000000000000000e+01 1.100000000000000000e+01 1.237776890473651632e-04 -7.099631343587771209e-05
4.300000000000000000e+01 1.200000000000000000e+01 1.372595199600927041e-04 -7.175150896780973630e-05
4.300000000000000000e+01 1.300000000000000000e+01 1.511448635071529090e-04 -7.203603597285814170e-05
4.300000000000000000e+01 1.400000000000000000e+01 1.653419047362972207e-04 -7.169870849454946333e-05
4.300000000000000000e+01 1.500000000000000000e+01 1.797334250607024106e-04 -7.059189115036747708e-05
4.300000000000000000e+01 1.600000000000000000e+01 1.941398539915889444e-04 -6.855258745431277827e-05
4.300000000000000000e+01 1.700000000000000000e+01 2.083467118090726088e-04 -6.544943923823104935e-05
4.300000000000000000e+01 1.800000000000000000e+01 2.220778331812168311e-04 -6.115800463452557810e-05
4.300000000000000000e+01 1.900000000000000000e+01 2.350265387632985642e-04 -5.560400063105109744e-05
4.300000000000000000e+01 2.000000000000000000e+01 2.468362479806228589e-04 -4.876299280829558130e-05
4.300000000000000000e+01 2.100000000000000000e+01 2.571513740875067990e-04 -4.068271156152172829e-05
4.300000000000000000e+01 2.200000000000000000e+01 2.656044139402264021e-04 -3.147044619659662007e-05
4.300000000000000000e+01 2.300000000000000000e+01 2.718806889941154017e-04 -2.132602372289518159e-05
4.300000000000000000e+01 2.400000000000000000e+01 2.757139463447890121e-04 -1.050840438295518302e-05
4.300000000000000000e+01 2.500000000000000000e+01 2.769462706783204975e-04 6.668634331999075474e-07
4.300000000000000000e+01 2.600000000000000000e+01 2.755080049989432544e-04 1.184580686568127619e-05
4.300000000000000000e+01 2.700000000000000000e+01 2.714681594225132463e-04 2.267694926687702922e-05
4.300000000000000000e+01 2.800000000000000000e+01 2.649804810058465363e-04 3.284595702497607357e-05
4.300000000000000000e+01 2.900000000000000000e+01 2.563113064752570169e-04 4.209810583330291216e-05
4.300000000000000000e+01 3.000000000000000000e+01 2.457745768637576442e-04 5.022993812043349132e-05
4.300000000000000000e+01 3.100000000000000000e+01 2.337333018416174217e-04 5.712849981275925412e-05
4.300000000000000000e+01 3.200000000000000000e+01 2.205426510396764914e-04 6.275016402686921582e-05
4.300000000000000000e+01 3.300000000000000000e+01 2.065568837477296110e-04 6.712517057376834496e-05
4.300000000000000000e+01 3.400000000000000000e+01 1.920803190748351474e-04 7.032050588670136267e-05
4.300000000000000000e+01 3.500000000000000000e+01 1.773901097261262232e-04 7.246370744793821693e-05
4.300000000000000000e+01 3.600000000000000000e+01 1.626939858938115718e-04 7.369241839185126019e-05
4.300000000000000000e+01 3.700000000000000000e+01 1.481698773305252016e-04 7.416665126846951365e-05
4.300000000000000000e+01 3.800000000000000000e+01 1.339340960645839088e-04 7.402790230011732772e-05
4.300000000000000000e+01 3.900000000000000000e+01 1.200759379916090585e-04 7.343192418413931446e-05
4.300000000000000000e+01 4.000000000000000000e+01 1.066360452942912264e-04 7.250790302642542116e-05
4.300000000000000000e+01 4.100000000000000000e+01 9.363863970741288290e-05 7.138675436108019088e-05
4.300000000000000000e+01 4.200000000000000000e+01 8.107540113595369650e-05 7.016024929876928324e-05
4.300000000000000000e+01 4.300000000000000000e+01 6.892872572797850033e-05 6.892903060329999489e-05
4.300000000000000000e+01 4.400000000000000000e+01 5.715262569498991726e-05 6.775617736379208967e-05
4.300000000000000000e+01 4.500000000000000000e+01 4.570792379836648579e-05 6.671115738071445029e-05
4.300000000000000000e+01 4.600000000000000000e+01 3.453240045021868068e-05 6.578141563629943847e-05
4.300000000000000000e+01 4.700000000000000000e+01 2.355548992294466165e-05 6.457466475173011104e-05
4.300000000000000000e+01 4.800000000000000000e+01 1.255671204531112701e-05 7.093160139999188829e-05
4.300000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 7.807223737358618082e-05
4.400000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -6.025825595125764323e-05
4.400000000000000000e+01 1.000000000000000000e+00 1.141456560426810891e-05 -5.475203980771256004e-05
4.400000000000000000e+01 2.000000000000000000e+00 2.140775951661796764e-05 -4.986134463393037108e-05
4.400000000000000000e+01 3.000000000000000000e+00 3.136537917727296289e-05 -5.081796806450319823e-05
4.400000000000000000e+01 4.000000000000000000e+00 4.148632526467122418e-05 -5.157463945712819026e-05
4.400000000000000000e+01 5.000000000000000000e+00 5.182168328791017054e-05 -5.243373464194294559e-05
4.400000000000000000e+01 6.000000000000000000e+00 6.243407485799669235e-05 -5.341113479782430454e-05
4.400000000000000000e+01 7.000000000000000000e+00 7.334061148744902689e-05 -5.445554746986357121e-05
4.400000000000000000e+01 8.000000000000000000e+00 8.459299217061634168e-05 -5.552534467469000170e-05
4.400000000000000000e+01 9.000000000000000000e+00 9.618928501510222787e-05 -5.654759776686047812e-05
4.400000000000000000e+01 1.000000000000000000e+01 1.081548498948145813e-04 -5.746188819809116373e-05
4.400000000000000000e+01 1.100000000000000000e+01 1.204522765748958571e-04 -5.817243746137333062e-05
4.400000000000000000e+01 1.200000000000000000e+01 1.330765076197928639e-04 -5.858898055494755680e-05
4.400000000000000000e+01 1.300000000000000000e+01 1.459363838729494799e-04 -5.859779048855007352e-05
4.400000000000000000e+01 1.400000000000000000e+01 1.589753394897670835e-04 -5.809754457717990987e-05
4.400000000000000000e+01 1.500000000000000000e+01 1.720379836280691251e-04 -5.696565478714845981e-05
4.400000000000000000e+01 1.600000000000000000e+01 1.850008818399603719e-04 -5.509642051907933172e-05
4.400000000000000000e+01 1.700000000000000000e+01 1.976327860659270251e-04 -5.238100467975359944e-05
4.400000000000000000e+01 1.800000000000000000e+01 2.097409316114201496e-04 -4.875005468189103335e-05
4.400000000000000000e+01 1.900000000000000000e+01 2.210251796235347612e-04 -4.415304111637105913e-05
4.400000000000000000e+01 2.000000000000000000e+01 2.312473552765517931e-04 -3.858224652425175458e-05
4.400000000000000000e+01 2.100000000000000000e+01 2.400782419438405191e-04 -3.207930815729695059e-05
4.400000000000000000e+01 2.200000000000000000e+01 2.472872412924785167e-04 -2.474775537013188063e-05
4.400000000000000000e+01 2.300000000000000000e+01 2.525838247760138879e-04 -1.672679177047286386e-05
4.400000000000000000e+01 2.400000000000000000e+01 2.558224031078598680e-04 -8.210867650490331904e-06
4.400000000000000000e+01 2.500000000000000000e+01 2.568308725305463959e-04 5.641097452592025788e-07
4.400000000000000000e+01 2.600000000000000000e+01 2.556124750002988647e-04 9.339443073247064020e-06
4.400000000000000000e+01 2.700000000000000000e+01 2.521629448995459793e-04 1.786343788163027597e-05
4.400000000000000000e+01 2.800000000000000000e+01 2.466508871904312598e-04 2.590873271437327523e-05
4.400000000000000000e+01 2.900000000000000000e+01 2.392216566758937485e-04 3.327376001169128107e-05
4.400000000000000000e+01 3.000000000000000000e+01 2.301641360116259399e-04 3.981719440964055518e-05
4.400000000000000000e+01 3.100000000000000000e+01 2.197064187067129240e-04 4.543893794250585677e-05
4.400000000000000000e+01 3.200000000000000000e+01 2.081755240872549357e-04 5.009532709579478642e-05
4.400000000000000000e+01 3.300000000000000000e+01 1.958099496978242017e-04 5.379224458536285705e-05
4.400000000000000000e+01 3.400000000000000000e+01 1.829042761727528075e-04 5.658459576504768634e-05
4.400000000000000000e+01 3.500000000000000000e+01 1.696529491201408330e-04 5.854163583505540445e-05
4.400000000000000000e+01 3.600000000000000000e+01 1.562817654899128074e-04 5.977351538540199736e-05
4.400000000000000000e+01 3.700000000000000000e+01 1.429134554006946311e-04 6.038706835941883662e-05
4.400000000000000000e+01 3.800000000000000000e+01 1.296998108210264153e-04 6.050063741613724046e-05
4.400000000000000000e+01 3.900000000000000000e+01 1.166981628165797847e-04 6.021544695089710167e-05
4.400000000000000000e+01 4.000000000000000000e+01 1.039924462251349299e-04 5.965339798622029351e-05
4.400000000000000000e+01 4.100000000000000000e+01 9.158826622804246446e-05 5.889766050821648269e-05
4.400000000000000000e+01 4.200000000000000000e+01 7.951924622089746658e-05 5.804238345958394828e-05
4.400000000000000000e+01 4.300000000000000000e+01 6.775641522889933933e-05 5.715296847375178082e-05
4.400000000000000000e+01 4.400000000000000000e+01 5.629848896253847681e-05 5.629837111785795684e-05
4.400000000000000000e+01 4.500000000000000000e+01 4.509465795953090592e-05 5.552428802566585061e-05
4.400000000000000000e+01 4.600000000000000000e+01 3.412051440879158306e-05 5.492228403510443740e-05
4.400000000000000000e+01 4.700000000000000000e+01 2.333025885824834889e-05 5.487799404964321427e-05
4.400000000000000000e+01 4.800000000000000000e+01 1.283017034917856758e-05 5.910146715685541069e-05
4.400000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 6.310672768550189119e-05
4.500000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -4.697391535768148359e-05
4.500000000000000000e+01 1.000000000000000000e+00 1.170403429049686589e-05 -4.399746687149783423e-05
4.500000000000000000e+01 2.000000000000000000e+00 2.128434413788134709e-05 -4.087164767751801759e-05
4.500000000000000000e+01 3.000000000000000000e+00 3.111202935353168649e-05 -4.093557226082931348e-05
4.500000000000000000e+01 4.000000000000000000e+00 4.110766915559578637e-05 -4.142851392376818991e-05
4.500000000000000000e+01 5.000000000000000000e+00 5.128091265884464063e-05 -4.206331818057264889e-05
4.500000000000000000e+01 6.000000000000000000e+00 6.168827333924484355e-05 -4.277692489855043233e-05
4.500000000000000000e+01 7.000000000000000000e+00 7.232985918109404626e-05 -4.353895202637331923e-05
4.500000000000000000e+01 8.000000000000000000e+00 8.325885056945580513e-05 -4.430065562127574047e-05
4.500000000000000000e+01 9.000000000000000000e+00 9.444005693903345482e-05 -4.501902265718223909e-05
4.500000000000000000e+01 1.000000000000000000e+01 1.059172244292907669e-04 -4.563041002801420873e-05
4.500000000000000000e+01 1.100000000000000000e+01 1.176116371467130167e-04 -4.607465571089942955e-05
4.500000000000000000e+01 1.200000000000000000e+01 1.295441510912912170e-04 -4.626740166975611352e-05
4.500000000000000000e+01 1.300000000000000000e+01 1.415812464820898910e-04 -4.613720410288392210e-05
4.500000000000000000e+01 1.400000000000000000e+01 1.537072342460535411e-04 -4.559710873942981807e-05
4.500000000000000000e+01 1.500000000000000000e+01 1.657242157460696243e-04 -4.456634880017418861e-05
4.500000000000000000e+01 1.600000000000000000e+01 1.775754854873609449e-04 -4.295778501645487833e-05
4.500000000000000000e+01 1.700000000000000000e+01 1.889913727185200086e-04 -4.070938946677127171e-05
4.500000000000000000e+01 1.800000000000000000e+01 1.998757886388196335e-04 -3.776561107691784203e-05
4.500000000000000000e+01 1.900000000000000000e+01 2.099019701259422204e-04 -3.409757696591945390e-05
4.500000000000000000e+01 2.000000000000000000e+01 2.189534974156228265e-04 -2.970993048798982331e-05
4.500000000000000000e+01 2.100000000000000000e+01 2.266793219791788630e-04 -2.464282554559500465e-05
4.500000000000000000e+01 2.200000000000000000e+01 2.329874976336668963e-04 -1.896486336442325133e-05
4.500000000000000000e+01 2.300000000000000000e+01 2.375585166618914565e-04 -1.279086190751383030e-05
4.500000000000000000e+01 2.400000000000000000e+01 2.403755121296963725e-04 -6.261356628422675048e-06
4.500000000000000000e+01 2.500000000000000000e+01 2.412100788449928206e-04 4.569353256389041898e-07
4.500000000000000000e+01 2.600000000000000000e+01 2.401620397833322093e-04 7.177879234680859671e-06
4.500000000000000000e+01 2.700000000000000000e+01 2.371305515211376259e-04 1.371536145700942436e-05
4.500000000000000000e+01 2.800000000000000000e+01 2.323411727288451738e-04 1.990466880132384271e-05
4.500000000000000000e+01 2.900000000000000000e+01 2.258090948067788479e-04 2.561135465449759221e-05
4.500000000000000000e+01 3.000000000000000000e+01 2.178533801562078397e-04 3.071470015125266680e-05
4.500000000000000000e+01 3.100000000000000000e+01 2.085624612154750725e-04 3.513988788838824998e-05
4.500000000000000000e+01 3.200000000000000000e+01 1.982867800986694100e-04 3.885369501798049355e-05
4.500000000000000000e+01 3.300000000000000000e+01 1.871404344994444268e-04 4.185392265926621671e-05
4.500000000000000000e+01 3.400000000000000000e+01 1.754482650490353773e-04 4.416350530901799396e-05
4.500000000000000000e+01 3.500000000000000000e+01 1.633053595548622115e-04 4.584119676509821684e-05
4.500000000000000000e+01 3.600000000000000000e+01 1.509774493097456064e-04 4.695292467240505833e-05
4.500000000000000000e+01 3.700000000000000000e+01 1.385200951617000754e-04 4.758469659958312154e-05
4.500000000000000000e+01 3.800000000000000000e+01 1.261271392580692896e-04 4.781260971600248132e-05
4.500000000000000000e+01 3.900000000000000000e+01 1.138154986951241707e-04 4.772455958824782908e-05
4.500000000000000000e+01 4.000000000000000000e+01 1.017139318826460750e-04 4.739800643788810090e-05
4.500000000000000000e+01 4.100000000000000000e+01 8.979788028547233095e-05 4.691355435684272756e-05
4.500000000000000000e+01 4.200000000000000000e+01 7.814469354828743367e-05 4.632839829962615810e-05
4.500000000000000000e+01 4.300000000000000000e+01 6.671126917485607549e-05 4.570827334494100512e-05
4.500000000000000000e+01 4.400000000000000000e+01 5.552422751619028735e-05 4.509442009442365625e-05
4.500000000000000000e+01 4.500000000000000000e+01 4.453337123579987472e-05 4.453318282696755654e-05
4.500000000000000000e+01 4.600000000000000000e+01 3.372943920341919338e-05 4.401701653501688145e-05
4.500000000000000000e+01 4.700000000000000000e+01 2.304237018099971875e-05 4.328432069211708878e-05
4.500000000000000000e+01 4.800000000000000000e+01 1.229800471487639088e-05 4.760134254174353940e-05
4.500000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 5.241189667522904566e-05
4.600000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -3.685018737026391145e-05
4.600000000000000000e+01 1.000000000000000000e+00 1.124842394949945478e-05 -3.346769566983121295e-05
4.600000000000000000e+01 2.000000000000000000e+00 2.112222180649679296e-05 -3.045334957089555048e-05
4.600000000000000000e+01 3.000000000000000000e+00 3.085201094734518496e-05 -3.099464304678875896e-05
4.600000000000000000e+01 4.000000000000000000e+00 4.081288129662622002e-05 -3.140575615181523611e-05
4.600000000000000000e+01 5.000000000000000000e+00 5.076981939318581111e-05 -3.185313045829388841e-05
4.600000000000000000e+01 6.000000000000000000e+00 6.111050453499211632e-05 -3.236218827557489890e-05
4.600000000000000000e+01 7.000000000000000000e+00 7.141998231385463620e-05 -3.288497023965260963e-05
4.600000000000000000e+01 8.000000000000000000e+00 8.222097369558391418e-05 -3.341514691675059314e-05
4.600000000000000000e+01 9.000000000000000000e+00 9.292399868088051056e-05 -3.388922390702551633e-05
4.600000000000000000e+01 1.000000000000000000e+01 1.041838335037915822e-04 -3.429030799041160181e-05
4.600000000000000000e+01 1.100000000000000000e+01 1.152209464267059651e-04 -3.454551079937288058e-05
4.600000000000000000e+01 1.200000000000000000e+01 1.268236083724331618e-04 -3.461937121957068251e-05
