# i, j, A_i, A_j
2.800000000000000000e+01 2.000000000000000000e+01 2.678743050145379091e-04 -4.437252797385004416e-04
2.800000000000000000e+01 2.100000000000000000e+01 3.652418495862248121e-04 -4.843566746214975766e-04
2.800000000000000000e+01 2.200000000000000000e+01 5.066433698064551870e-04 -5.043451171960373902e-04
2.800000000000000000e+01 2.300000000000000000e+01 7.047334640212922323e-04 -4.679179260503414303e-04
2.800000000000000000e+01 2.400000000000000000e+01 9.469432613724852905e-04 -3.141500545425493160e-04
2.800000000000000000e+01 2.500000000000000000e+01 1.125362186259344296e-03 1.129498928290929849e-06
2.800000000000000000e+01 2.600000000000000000e+01 9.470076204539552844e-04 3.162705539721294597e-04
2.800000000000000000e+01 2.700000000000000000e+01 7.046716175349038852e-04 4.700388560127393041e-04
2.800000000000000000e+01 2.800000000000000000e+01 5.066006906881965859e-04 5.066010435000028317e-04
2.800000000000000000e+01 2.900000000000000000e+01 3.650434216837142136e-04 4.865871631798660175e-04
2.800000000000000000e+01 3.000000000000000000e+01 2.676596228196890040e-04 4.460217323435345608e-04
2.800000000000000000e+01 3.100000000000000000e+01 2.006033827776339609e-04 4.015300310008774153e-04
2.800000000000000000e+01 3.200000000000000000e+01 1.537074944463617809e-04 3.595128468975004616e-04
2.800000000000000000e+01 3.300000000000000000e+01 1.201221614759988721e-04 3.219765790729246704e-04
2.800000000000000000e+01 3.400000000000000000e+01 9.542909433455791686e-05 2.892499603191138295e-04
2.800000000000000000e+01 3.500000000000000000e+01 7.688137890568633864e-05 2.610034223617808524e-04
2.800000000000000000e+01 3.600000000000000000e+01 6.264873509310270837e-05 2.366016993477501953e-04
2.800000000000000000e+01 3.700000000000000000e+01 5.151992960145481987e-05 2.156238475532809952e-04
2.800000000000000000e+01 3.800000000000000000e+01 4.266320451201189353e-05 1.976305630902870343e-04
2.800000000000000000e+01 3.900000000000000000e+01 3.537110551467259872e-05 1.820326971693506189e-04
2.800000000000000000e+01 4.000000000000000000e+01 2.947866453294233687e-05 1.686564290394809099e-04
2.800000000000000000e+01 4.100000000000000000e+01 2.448354506680370645e-05 1.572432415612841578e-04
2.800000000000000000e+01 4.200000000000000000e+01 2.022593258125762348e-05 1.474764858090288106e-04
2.800000000000000000e+01 4.300000000000000000e+01 1.649562229462061581e-05 1.393058009159396844e-04
2.800000000000000000e+01 4.400000000000000000e+01 1.333084127734328979e-05 1.326876483253375196e-04
2.800000000000000000e+01 4.500000000000000000e+01 1.025685326515047560e-05 1.272878122345921282e-04
2.800000000000000000e+01 4.600000000000000000e+01 7.627974858759079295e-06 1.232082137140901024e-04
2.800000000000000000e+01 4.700000000000000000e+01 5.120146046021039309e-06 1.212906997865294495e-04
2.800000000000000000e+01 4.800000000000000000e+01 2.752375363187516783e-06 1.293239401706561796e-04
2.800000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.377125999532289279e-04
2.900000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.223180663335430728e-04
2.900000000000000000e+01 1.000000000000000000e+00 3.223019310006155656e-06 -1.148693023561610238e-04
2.900000000000000000e+01 2.000000000000000000e+00 5.874777445952333844e-06 -1.076835144969715620e-04
2.900000000000000000e+01 3.000000000000000000e+00 8.676281598923049707e-06 -1.092973900692255438e-04
2.900000000000000000e+01 4.000000000000000000e+00 1.164346412530774971e-05 -1.127595235602521279e-04
2.900000000000000000e+01 5.000000000000000000e+00 1.490894343608744526e-05 -1.173015657839987199e-04
2.900000000000000000e+01 6.000000000000000000e+00 1.846845863640809429e-05 -1.229314274653694767e-04
2.900000000000000000e+01 7.000000000000000000e+00 2.258045810730926594e-05 -1.297621677230113781e-04
2.900000000000000000e+01 8.000000000000000000e+00 2.714548513458090286e-05 -1.377274665839849674e-04
2.900000000000000000e+01 9.000000000000000000e+00 3.235257359293002098e-05 -1.470591936605766727e-04
2.900000000000000000e+01 1.000000000000000000e+01 3.859470013882503915e-05 -1.579551021635637294e-04
2.900000000000000000e+01 1.100000000000000000e+01 4.591522786752194000e-05 -1.704300524612403821e-04
2.900000000000000000e+01 1.200000000000000000e+01 5.480255208760464493e-05 -1.846355705275579736e-04
2.900000000000000000e+01 1.300000000000000000e+01 6.561393603559263332e-05 -2.008768535872479822e-04
2.900000000000000000e+01 1.400000000000000000e+01 7.898375631037633186e-05 -2.192192111696950009e-04
2.900000000000000000e+01 1.500000000000000000e+01 9.576760250402591157e-05 -2.398201448371843104e-04
2.900000000000000000e+01 1.600000000000000000e+01 1.171323224399090177e-04 -2.627470211243128264e-04
2.900000000000000000e+01 1.700000000000000000e+01 1.447428022545982611e-04 -2.879076630336698580e-04
2.900000000000000000e+01 1.800000000000000000e+01 1.809148730371567919e-04 -3.145563466042293824e-04
2.900000000000000000e+01 1.900000000000000000e+01 2.289144941462590514e-04 -3.409311786163231675e-04
2.900000000000000000e+01 2.000000000000000000e+01 2.929316811326131663e-04 -3.635805530045545415e-04
2.900000000000000000e+01 2.100000000000000000e+01 3.776923639955418258e-04 -3.753076510280648620e-04
2.900000000000000000e+01 2.200000000000000000e+01 4.867863536387696463e-04 -3.628872868034773401e-04
2.900000000000000000e+01 2.300000000000000000e+01 6.164573902285807282e-04 -3.064245565204226467e-04
2.900000000000000000e+01 2.400000000000000000e+01 7.442891061273143767e-04 -1.846076528194914336e-04
2.900000000000000000e+01 2.500000000000000000e+01 8.116826162107033255e-04 1.075841689732355555e-06
2.900000000000000000e+01 2.600000000000000000e+01 7.441988764464030348e-04 1.866791159345704623e-04
2.900000000000000000e+01 2.700000000000000000e+01 6.164587121850989386e-04 3.085372551652016890e-04
2.900000000000000000e+01 2.800000000000000000e+01 4.866528890579940696e-04 3.650942305576218745e-04
2.900000000000000000e+01 2.900000000000000000e+01 3.775084183701767505e-04 3.775309584748650672e-04
2.900000000000000000e+01 3.000000000000000000e+01 2.927880680192451734e-04 3.659779523069951659e-04
2.900000000000000000e+01 3.100000000000000000e+01 2.287246102419895639e-04 3.434252443079773443e-04
2.900000000000000000e+01 3.200000000000000000e+01 1.806621741853367807e-04 3.171073605520505212e-04
2.900000000000000000e+01 3.300000000000000000e+01 1.443616274961340151e-04 2.905629020054116204e-04
2.900000000000000000e+01 3.400000000000000000e+01 1.166538710194921918e-04 2.656176509661723525e-04
2.900000000000000000e+01 3.500000000000000000e+01 9.526933375390692939e-05 2.429045046469253261e-04
2.900000000000000000e+01 3.600000000000000000e+01 7.832448492703391642e-05 2.224479246244205058e-04
2.900000000000000000e+01 3.700000000000000000e+01 6.497851068769746642e-05 2.043567741379429242e-04
2.900000000000000000e+01 3.800000000000000000e+01 5.410239980765301285e-05 1.884413881381569438e-04
2.900000000000000000e+01 3.900000000000000000e+01 4.511853903660465598e-05 1.745342704203528376e-04
2.900000000000000000e+01 4.000000000000000000e+01 3.768417193488393310e-05 1.624353260853190649e-04
2.900000000000000000e+01 4.100000000000000000e+01 3.140063458053319895e-05 1.519337146818555088e-04
2.900000000000000000e+01 4.200000000000000000e+01 2.594482806370188455e-05 1.429031940292656874e-04
2.900000000000000000e+01 4.300000000000000000e+01 2.131650514951597764e-05 1.353610963333946242e-04
2.900000000000000000e+01 4.400000000000000000e+01 1.717961960610782813e-05 1.290726911151218780e-04
2.900000000000000000e+01 4.500000000000000000e+01 1.337312041975257477e-05 1.240165546929004306e-04
2.900000000000000000e+01 4.600000000000000000e+01 9.956278571448309292e-06 1.200493074038901597e-04
2.900000000000000000e+01 4.700000000000000000e+01 6.687028966541742718e-06 1.162225997433304916e-04
2.900000000000000000e+01 4.800000000000000000e+01 3.501904720563351085e-06 1.266235677766472823e-04
2.900000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.390520067544726555e-04
3.000000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.227853432831754158e-04
3.000000000000000000e+01 1.000000000000000000e+00 3.719999005355683166e-06 -1.118626645117455501e-04
3.000000000000000000e+01 2.000000000000000000e+00 7.014102340952780689e-06 -1.026787745883924320e-04
3.000000000000000000e+01 3.000000000000000000e+00 1.044710652461669997e-05 -1.058959589418617642e-04
3.000000000000000000e+01 4.000000000000000000e+00 1.404665961713766494e-05 -1.092377644743136708e-04
3.000000000000000000e+01 5.000000000000000000e+00 1.804696329657821605e-05 -1.134961703939460357e-04
3.000000000000000000e+01 6.000000000000000000e+00 2.229267752538966960e-05 -1.187003744192427468e-04
3.000000000000000000e+01 7.000000000000000000e+00 2.711007096118473944e-05 -1.249505693211104660e-04
3.000000000000000000e+01 8.000000000000000000e+00 3.255155127045725530e-05 -1.323715182264201609e-04
3.000000000000000000e+01 9.000000000000000000e+00 3.873236719142665943e-05 -1.408189105160560718e-04
3.000000000000000000e+01 1.000000000000000000e+01 4.587999029390099886e-05 -1.505661221384116703e-04
3.000000000000000000e+01 1.100000000000000000e+01 5.440312589703386048e-05 -1.616715976458728450e-04
3.000000000000000000e+01 1.200000000000000000e+01 6.447322789724469969e-05 -1.740414235877477730e-04
3.000000000000000000e+01 1.300000000000000000e+01 7.669190732996445867e-05 -1.878695000479714680e-04
3.000000000000000000e+01 1.400000000000000000e+01 9.146389183780463065e-05 -2.031342715766281531e-04
3.000000000000000000e+01 1.500000000000000000e+01 1.097352896127423358e-04 -2.197336169367526118e-04
3.000000000000000000e+01 1.600000000000000000e+01 1.323225878463226562e-04 -2.373457166904647045e-04
3.000000000000000000e+01 1.700000000000000000e+01 1.606384783474099163e-04 -2.553769076819383758e-04
3.000000000000000000e+01 1.800000000000000000e+01 1.963009030994020652e-04 -2.726375335623566765e-04
3.000000000000000000e+01 1.900000000000000000e+01 2.412617430648464085e-04 -2.870237719523633258e-04
3.000000000000000000e+01 2.000000000000000000e+01 2.974079362378396086e-04 -2.949474098892176672e-04
3.000000000000000000e+01 2.100000000000000000e+01 3.661090509645996069e-04 -2.905020021153410965e-04
3.000000000000000000e+01 2.200000000000000000e+01 4.461763479704772533e-04 -2.655800909629984878e-04
3.000000000000000000e+01 2.300000000000000000e+01 5.305145575481696844e-04 -2.104151735617966999e-04
3.000000000000000000e+01 2.400000000000000000e+01 6.020620378316993582e-04 -1.189248285604267187e-04
3.000000000000000000e+01 2.500000000000000000e+01 6.331919578721673970e-04 1.039269247379587952e-06
3.000000000000000000e+01 2.600000000000000000e+01 6.019459464765488255e-04 1.210466499465250728e-04
3.000000000000000000e+01 2.700000000000000000e+01 5.304176618887111987e-04 2.124928686243303388e-04
3.000000000000000000e+01 2.800000000000000000e+01 4.460905067814994757e-04 2.676507496850806436e-04
3.000000000000000000e+01 2.900000000000000000e+01 3.659547037948580449e-04 2.927223421411171214e-04
3.000000000000000000e+01 3.000000000000000000e+01 2.972074566190742190e-04 2.972379242153473742e-04
3.000000000000000000e+01 3.100000000000000000e+01 2.408789425360220292e-04 2.894041371669690225e-04
3.000000000000000000e+01 3.200000000000000000e+01 1.959509807553886512e-04 2.751498641516449128e-04
3.000000000000000000e+01 3.300000000000000000e+01 1.601665303435316750e-04 2.579682759070800815e-04
3.000000000000000000e+01 3.400000000000000000e+01 1.318229640169888209e-04 2.401576665768867438e-04
3.000000000000000000e+01 3.500000000000000000e+01 1.090984679231238232e-04 2.226740362693225769e-04
3.000000000000000000e+01 3.600000000000000000e+01 9.080679022807527489e-05 2.063108762815407324e-04
3.000000000000000000e+01 3.700000000000000000e+01 7.594071031654877919e-05 1.914017624339000917e-04
3.000000000000000000e+01 3.800000000000000000e+01 6.370681851538184583e-05 1.777705914391942239e-04
3.000000000000000000e+01 3.900000000000000000e+01 5.353002069404845520e-05 1.656144692965815391e-04
3.000000000000000000e+01 4.000000000000000000e+01 4.490155237595158839e-05 1.549385245834094529e-04
3.000000000000000000e+01 4.100000000000000000e+01 3.754950550030058346e-05 1.455038976901021092e-04
3.000000000000000000e+01 4.200000000000000000e+01 3.117237499398344859e-05 1.373923563780115892e-04
3.000000000000000000e+01 4.300000000000000000e+01 2.563626755321357599e-05 1.305405924583456279e-04
3.000000000000000000e+01 4.400000000000000000e+01 2.065251112363258607e-05 1.247442635955741167e-04
3.000000000000000000e+01 4.500000000000000000e+01 1.618451910278382211e-05 1.200644711999326094e-04
3.000000000000000000e+01 4.600000000000000000e+01 1.200110193690554048e-05 1.165221222608792703e-04
3.000000000000000000e+01 4.700000000000000000e+01 8.119229908000821392e-06 1.148363259356444913e-04
3.000000000000000000e+01 4.800000000000000000e+01 4.422868426656926632e-06 1.226369112041144369e-04
3.000000000000000000e+01 4.900000000000000000e+01 -0.000000000000000000e+00 1.307087905121022257e-04
3.100000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.148780683228317064e-04
3.100000000000000000e+01 1.000000000000000000e+00 4.458443871661645346e-06 -1.078552000152082431e-04
3.100000000000000000e+01 2.000000000000000000e+00 8.131713847903091646e-06 -1.009564069777105385e-04
3.100000000000000000e+01 3.000000000000000000e+00 1.216351635589972753e-05 -1.022648327930406596e-04
3.100000000000000000e+01 4.000000000000000000e+00 1.627065161307518905e-05 -1.051596667882906118e-04
3.100000000000000000e+01 5.000000000000000000e+00 2.076365720070193080e-05 -1.090555478757467152e-04
3.100000000000000000e+01 6.000000000000000000e+00 2.564084503673465677e-05 -1.138683198007629533e-04
3.100000000000000000e+01 7.000000000000000000e+00 3.102324940896166805e-05 -1.195032939779437924e-04
3.100000000000000000e+01 8.000000000000000000e+00 3.715644678286319624e-05 -1.261051703537430474e-04
3.100000000000000000e+01 9.000000000000000000e+00 4.413968488059549257e-05 -1.337307546371329292e-04
3.100000000000000000e+01 1.000000000000000000e+01 5.204446529116682051e-05 -1.422843434579565284e-04
3.100000000000000000e+01 1.100000000000000000e+01 6.141169658306633306e-05 -1.518368148578966813e-04
3.100000000000000000e+01 1.200000000000000000e+01 7.235486622332370707e-05 -1.623467890946273754e-04
3.100000000000000000e+01 1.300000000000000000e+01 8.531883248182774767e-05 -1.738861896466880512e-04
3.100000000000000000e+01 1.400000000000000000e+01 1.007338000942708785e-04 -1.861758288869171237e-04
3.100000000000000000e+01 1.500000000000000000e+01 1.194444769570512368e-04 -1.989614488286662848e-04
3.100000000000000000e+01 1.600000000000000000e+01 1.420037652794588646e-04 -2.118438323896452459e-04
3.100000000000000000e+01 1.700000000000000000e+01 1.693448907290138594e-04 -2.239293477805904490e-04
3.100000000000000000e+01 1.800000000000000000e+01 2.025890027718166113e-04 -2.339330818867928902e-04
3.100000000000000000e+01 1.900000000000000000e+01 2.425028586657623168e-04 -2.398241454778856242e-04
3.100000000000000000e+01 2.000000000000000000e+01 2.896900594432315866e-04 -2.387332451048013431e-04
3.100000000000000000e+01 2.100000000000000000e+01 3.436796136497347054e-04 -2.265392392954272173e-04
3.100000000000000000e+01 2.200000000000000000e+01 4.017132089408326744e-04 -1.984817802199072626e-04
3.100000000000000000e+01 2.300000000000000000e+01 4.575403614431230309e-04 -1.505388666592005417e-04
3.100000000000000000e+01 2.400000000000000000e+01 5.004002792531030835e-04 -8.193025249549372099e-05
3.100000000000000000e+01 2.500000000000000000e+01 5.172223668729316812e-04 9.597503345818228504e-07
3.100000000000000000e+01 2.600000000000000000e+01 5.003731807017755117e-04 8.390481995111426401e-05
3.100000000000000000e+01 2.700000000000000000e+01 4.573661519251290102e-04 1.526818154701523392e-04
3.100000000000000000e+01 2.800000000000000000e+01 4.015132232641847442e-04 2.006312724637687207e-04
3.100000000000000000e+01 2.900000000000000000e+01 3.434220461548966562e-04 2.286479083124398105e-04
3.100000000000000000e+01 3.000000000000000000e+01 2.894334170335409115e-04 2.409021910481591502e-04
3.100000000000000000e+01 3.100000000000000000e+01 2.421334505415409857e-04 2.421687684442917765e-04
